product_id,product_name,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_price
b7ebdc826d0220dc16c813b9682d63dd,Small Extra Large Product,cool_stuff,57,410,3,7200,53,15,53,64.22
cf71bfa06fb0f932bc3775020acde164,Gorgeous Sports Accessory,esporte_lazer,57,3304,1,3700,31,33,32,223.46
b44e238dee5686eb00c9130a613519b3,Intelligent Large Product,ferramentas_jardim,38,668,3,17100,17,32,32,313.53
a6cef514bc1c722ff447863e87e4d77d,Incredible Large Product,automotivo,53,1168,1,1500,105,7,25,307.94
a9f480bfc49f0b85e8394e1cdf685b4e,Intelligent Kids Toy Set,brinquedos,33,69,4,5700,39,30,29,166.90
04de91d60b1cc9be205fb4a63c87bece,Sleek Compact Product,papelaria,30,121,4,100,16,3,11,257.84
e3144d54af34133a585de8b475dfc57b,Rustic USB Adapter,informatica_acessorios,59,780,1,325,46,8,20,261.20
c846242ebe2b7232417dcb7770622fd3,Gentle Baby Care Item,bebes,34,350,1,350,30,20,12,462.98
b2c4be88b59f29df2e70ade6bbd04ba0,lime Phone Case,telefonia,48,1440,2,150,18,6,11,349.32
ac9582d10bd0aa9ee0e32da77c4495b6,Awesome Standard Product,fashion_bolsas_e_acessorios,31,177,3,200,24,9,16,470.17
876a3339df70e1a65e56eb7715687787,Small Sports Accessory,esporte_lazer,56,985,1,783,19,19,19,125.79
c2dcfc26a9e55c3ef878f762a91de377,Generic Sports Accessory,esporte_lazer,56,942,2,650,17,5,17,463.32
8a6bebed424788f0e8e407bf8789102b,Refined Standard Product,automotivo,54,733,1,650,16,10,11,249.39
7ad1818fa5f8a28faf8844aec3b3f540,Incredible Extra Large Product,climatizacao,48,263,1,20650,53,44,14,195.49
eb3569b5cae58e2c6f616f86d3fcd507,Tasty Large Product,moveis_decoracao,60,656,3,2500,45,7,50,342.84
22544bc3cbb21d6fca8630805448ed93,Rustic Large Product,moveis_decoracao,51,215,1,200,30,25,11,314.81
b65921838adc0239b7313971a9cb18de,Ergonomic Electronic Device,eletronicos,35,223,2,150,16,7,11,499.59
078cec63541a67851b9057468288f722,Metal Kitchen Tool,utilidades_domesticas,15,332,4,200,16,20,16,62.25
e700f78051f21e58845305f537628255,green Phone Case,telefonia,55,1151,6,225,22,10,13,494.85
99563e23b641c8a43e04e528c10002e9,Intelligent Skin Care Set,beleza_saude,60,919,1,150,22,3,15,111.94
5f61715df376d28bae7088fde14894e9,Small Extra Large Product,cama_mesa_banho,56,574,4,6050,50,18,40,399.48
5626784aa282f14f7314c4a01355d91f,Wooden Kitchen Tool,utilidades_domesticas,41,454,1,7600,47,4,27,370.38
bd158bef6c521e26c8af76664c4d167d,Soft Baby Care Item,bebes,48,350,1,250,16,15,15,405.39
2748fba16a62f912134f7991548c3cee,Gorgeous Extra Large Product,malas_acessorios,35,363,1,3715,54,58,16,97.66
d568eba76717c34870be82a2e9a194cc,Awesome Large Product,construcao_ferramentas_jardim,59,2170,2,3300,25,18,20,240.83
e134cbe135ee33ea460b71bfd96a38ed,Extra Large Plastic Office Furniture,moveis_escritorio,47,2230,1,13000,58,28,58,256.28
2ce3fdcd111447e6190399ff4b7eb499,Gorgeous Standard Product,relogios_presentes,29,867,1,150,19,14,17,94.90
b0a8a49ada74c34192709d0c9490d915,Handmade Standard Product,pet_shop,44,1044,1,1200,40,4,40,331.25
45746155b8481c23a21eb4645c306438,Sleek Large Product,moveis_decoracao,60,2281,1,400,70,11,11,59.09
66042159d0dfc38befb19be08d425817,Small Extra Large Product,moveis_decoracao,38,569,1,700,30,30,30,337.09
fd52a24b7fa473a6c7a62a5ee7579def,Small Large Product,papelaria,42,357,3,700,21,15,30,347.24
fa4e84908e2dca7e8d5c267baa88cfbb,Handmade Standard Product,cool_stuff,34,440,7,1850,28,10,25,215.78
68486b30d9aa029461c1906bdcbf09df,Tasty Extra Large Product,moveis_decoracao,63,457,2,8050,80,10,60,46.32
bc596794d92f7b9959fe0e7430354b52,Soft Baby Care Item,bebes,29,288,6,2000,35,10,50,119.95
5ff441e1a42b8812f2bd9467947a2f00,Tasty Standard Product,pet_shop,55,989,4,100,17,5,19,152.47
b477918b815e37390bf265cc4a2c1441,Intelligent Sports Accessory,esporte_lazer,48,265,3,825,47,12,29,494.75
753a7c03962394fbdf40fbe595048b89,Handmade Standard Product,cama_mesa_banho,59,278,1,450,16,20,15,308.05
4ddcf7d53dbb3e87d1893112d1154e10,Generic Standard Product,pet_shop,56,510,4,250,27,9,26,71.60
4a6321f64a44128094dd02ba6cf07262,Handcrafted Large Product,automotivo,57,667,6,6450,47,19,23,226.81
ba45ed17e0da09c7be0de3de084f6e2a,Awesome Sports Accessory,esporte_lazer,46,1665,2,1800,26,26,26,83.50
3a7494d56b0e60a130d628caffc99d3f,Tasty Standard Product,automotivo,60,1326,3,400,17,21,11,68.95
ec7b2b334516bb56c78c6c26dc1136d9,Unbranded Large Product,cama_mesa_banho,59,420,2,2125,38,9,31,191.08
579beb8c0b718599ffc6f1479c836353,Incredible Extra Large Product,moveis_sala,33,319,1,8100,56,17,56,292.54
8ab78b6f871fd72d1ef38097498b70b7,Handcrafted Standard Product,construcao_ferramentas_construcao,59,1810,1,1650,16,11,11,59.01
af65cebb32799378a21748dbd0620df3,Rubber Kitchen Tool,utilidades_domesticas,42,1624,1,1200,44,5,34,176.80
b192be433004cc1f10b467c0e9ea309b,Awesome USB Adapter,informatica_acessorios,57,977,1,725,25,8,24,229.38
57d2fa6882b789ad55e86074398826c4,Refined Citrus Perfume 50ml,perfumaria,57,514,2,1500,20,20,20,119.77
ae760abaecd982ddef888b342412ee8d,plum Phone Case,telefonia,57,361,3,150,21,7,14,77.57
a631c71e25f1ee728bc8bfcef5de3deb,olive Phone Case,telefonia,57,576,2,150,19,4,11,129.66
ea4802c51ff32d5122f8a282f1ebc730,Refined Fresh Perfume 100ml,perfumaria,51,756,1,500,22,16,16,418.06
8792fbc1d128e768d160a74148aedaaa,Licensed Sports Accessory,esporte_lazer,25,1301,1,200,16,10,14,497.81
2b89194a2977f53d2d61aeeda4165417,black Phone Case,telefonia,59,722,6,250,18,4,12,486.59
585d35af545f17795ce05febd7a474d2,Ergonomic Large Product,ferramentas_jardim,60,2165,3,3100,32,32,11,15.19
3b2cf6f48e64f1b64c75b8dcabc8655b,Refined Large Product,automotivo,56,672,5,1575,68,9,35,469.34
347ba21666e27d60475549270486d936,Incredible Skin Care Set,beleza_saude,24,311,1,500,48,11,11,48.45
fd87595e4b416c50ca77899592f2bef3,Unbranded Large Product,cama_mesa_banho,55,505,6,1117,31,15,26,157.59
f0b543161e745b6c80a79c368db167a5,orchid Phone Case,telefonia,60,540,2,300,17,4,12,273.60
5c36ba081d9b2a3f798728d7f43ba370,cyan Phone Case,telefonia,59,776,6,200,17,4,12,178.73
7932fcce65e2aee84d6feb4a288f9cb9,Incredible Compact Product,fashion_underwear_e_moda_praia,60,981,1,200,16,2,11,371.74
5e80fe2cee2f6de9a494047ed35a2fe3,Unbranded Extra Large Product,ferramentas_jardim,63,1244,5,700,36,21,36,120.06
c59b59b99633517061514b986fd0a481,Refined Standard Product,ferramentas_jardim,53,321,1,250,22,3,20,184.86
b8d9462d449fe376dcbefb544450ecce,Rustic Woody Perfume 30ml,perfumaria,31,1009,1,1150,23,14,14,60.62
1e0d051115919ea51ac96e8e01816b57,Sleek Extra Large Product,moveis_decoracao,63,625,6,8050,40,40,30,66.50
ee0698233ed7e7c83c26c24f3efe315d,Generic Standard Product,,,,,1000,16,25,20,460.91
851f4830cdcb436185cfcc40b8bffb15,Small Standard Product,moveis_decoracao,54,1757,2,700,60,7,11,451.37
4aa52adb5489aa151e17023d4e153297,Generic Extra Large Product,pet_shop,49,1537,4,8200,45,65,45,303.95
5237739bb5fee495dbd337755a138660,Rustic Standard Product,relogios_presentes,39,600,3,645,19,16,18,418.47
8df319d9f48776cb857c83625848367e,Intelligent USB Adapter,informatica_acessorios,58,2083,4,300,17,17,17,401.37
6ed8558c820f37754cef08c7719d34f1,Intelligent Sports Accessory,esporte_lazer,39,159,1,3783,30,25,28,120.96
26a74487c38e901b06cfa26162688614,Sleek Kids Toy Set,brinquedos,35,1250,1,100,20,8,20,310.22
4c89737c10cbdd71a70bb34964577657,Fantastic Large Product,moveis_decoracao,63,254,2,2500,48,12,40,52.87
5c995522494b7e399aa98537516e1c20,Practical Standard Product,cama_mesa_banho,39,276,1,1650,30,10,20,267.37
1aafc94a341ff202817c81cd5e66e522,Refined Standard Product,pet_shop,60,436,4,500,27,9,26,238.32
1fa419f430caa58899132fe77917b7b6,Licensed Large Product,moveis_decoracao,60,214,4,2500,25,23,25,489.56
45f3c607c2bc2ccd08a385fb6faaf05d,Fantastic Large Product,ferramentas_jardim,27,130,1,900,30,20,15,127.99
62f423e57a8c157d3877ee5867d7db88,Gorgeous USB Adapter,informatica_acessorios,51,2385,1,50,30,30,25,338.06
c38ee4efdc9e1bff64ad2bb6ff88b93a,lavender Phone Case,telefonia,58,823,2,300,16,22,11,201.11
ece54c93627dcd4a6352b330d5052678,Tasty Sports Accessory,esporte_lazer,55,1381,4,1050,40,20,20,250.60
6e02baf23db1455640241542c78be139,Licensed Standard Product,fashion_roupa_feminina,58,341,1,900,25,5,17,334.73
79380e4f154e94ac435d6d1e7ce413cd,Fresh Kitchen Tool,utilidades_domesticas,44,585,1,4200,62,30,25,102.58
ecf9484703bdfb9cfcc1ac9c2084b567,Metal Kitchen Tool,utilidades_domesticas,57,270,5,11400,45,19,45,230.58
948b143a942ee5c521acea82547b623a,Wooden Kitchen Tool,utilidades_domesticas,54,857,3,700,35,25,25,185.80
6a8745913f4b7d91d9c9bffc4e592025,Intelligent USB Adapter,informatica_acessorios,50,2409,3,450,19,24,19,100.92
15eb9e69b64370ff66882a2eff037862,Rustic Large Product,automotivo,60,651,5,3375,72,4,46,57.04
bc3df33d80a595ba6d8bfe2212182bee,Ergonomic Musical Instrument,instrumentos_musicais,52,569,5,800,23,7,22,364.94
aef98ce647739e381bae28e004c63235,Steel Kitchen Tool,utilidades_domesticas,52,904,4,200,22,7,15,26.23
de04a994ad17964562eb95e322d13529,Rustic Standard Product,fashion_bolsas_e_acessorios,45,403,3,150,16,9,11,62.71
a3b68fbd8f68d8fdff1dd36cf1336b6b,Frozen Kitchen Tool,utilidades_domesticas,45,1760,7,2000,25,30,25,214.28
eddecafe978fc89774f82f552197bb08,Rustic Sports Accessory,esporte_lazer,44,152,3,500,40,10,15,337.66
2174a02a3c42e648e408c9b3505c54d3,Handcrafted Sports Accessory,esporte_lazer,60,1327,1,12250,24,24,24,265.72
6186e311c6a52e7438c538015e82cda4,Unbranded Standard Product,automotivo,51,387,1,283,17,9,14,11.82
a268f9f5cf863852b5b091ebc8cc0171,Unbranded Standard Product,,,,,500,18,8,12,140.45
2d478f93299ce7b39c010314f6ea8dbe,Handcrafted Standard Product,relogios_presentes,60,1309,3,302,16,7,12,300.38
a920685138cfc659306332b0f87e5cbc,Handmade Compact Product,fashion_bolsas_e_acessorios,53,325,1,150,22,3,12,398.13
662eb743b41155e398e7fdd5d4cf5a3a,Awesome Skin Care Set,beleza_saude,37,385,1,600,16,10,20,154.45
ed4359e101555dd1a1b90dea86938a9f,Handcrafted Standard Product,,,,,600,20,20,20,370.77
a50c606310374ff8660bbe03010e021b,Practical Standard Product,fashion_bolsas_e_acessorios,41,835,1,100,16,5,16,341.95
cb0c5efccd7813081ac13792fcaeb07a,Awesome Extra Large Product,construcao_ferramentas_construcao,28,123,2,6050,54,18,35,214.80
e25f22a38cdc5a14a51ade281eebd0e9,Unbranded Electronic Device,eletronicos,55,609,1,450,19,9,13,426.33
7d0b7e7fe3e96e047cacafa33a808bd7,Rustic Extra Large Product,cama_mesa_banho,49,120,1,750,34,18,44,411.38
a9c404971d1a5b1cbc2e4070e02731fd,Small Standard Product,,,,,700,35,14,11,452.19
96d80c8b6c6545a30eb5bdc4961455f3,Handmade Electronic Device,eletronicos,55,486,3,213,16,7,12,395.16
c8a93a4386deccaca35baaaf72ec918b,Small Large Product,moveis_decoracao,59,955,7,3450,40,12,40,211.72
3c863457e83bc6cbf703702c610c5d3a,Incredible Extra Large Product,cool_stuff,33,893,1,1000,40,40,30,121.33
1778cf7281a461e29e202a848bcb2a77,Generic Standard Product,cool_stuff,56,2192,3,1525,15,11,15,42.31
12cfb75a481057d8c401f03f870a3305,Refined Sports Accessory,esporte_lazer,46,527,7,350,20,10,20,428.78
96b4ceeea5f4e3997ac6543f49a4f138,Gorgeous Citrus Perfume 30ml,perfumaria,56,416,1,950,20,10,20,99.23
cc82434eb4afd2f81d3c2525e54cbfce,Refined Musical Instrument,instrumentos_musicais,53,493,6,400,22,8,11,204.68
a3f986f6c4400aa6545d224be435f812,Incredible Large Product,climatizacao,33,451,1,1655,30,30,20,417.63
78bef8d05453a2ecd72281bcf2dcbcdc,Incredible General Interest Book,livros_interesse_geral,57,1121,1,475,15,12,16,70.76
e748f783e8fa7129d8541dc5ecc507be,Gorgeous Extra Large Product,moveis_decoracao,53,826,1,15800,30,30,30,55.17
898bfd7ee2dd15e7cccab48142968d6e,Sleek Kids Toy Set,brinquedos,56,706,1,1700,35,17,35,436.34
03aad9707028422f38b0563410912177,Incredible Large Product,cama_mesa_banho,49,591,1,1500,38,11,30,260.02
6157bc1be1e8edc531fc0c94dddf5ac9,turquoise Phone Case,telefonia,60,818,6,300,17,4,12,211.70
95bc2131ece03edd6623b82c80db02bb,maroon Phone Case,telefonia,55,2129,1,133,19,5,12,382.48
0cb4e1aa97c8535093fc677376536b4c,Handcrafted Large Product,pet_shop,58,632,3,700,55,7,39,425.81
14f964bb089089d5e114cdaf786ce1b9,Unbranded Household Appliance,eletrodomesticos,59,251,1,175,28,13,18,178.53
a41d9e51c365f6e2f5eb1f98fa4097eb,Intelligent Skin Care Set,beleza_saude,47,405,2,150,20,20,20,234.09
19288b027391bb4c6280b7ef7d129438,Handcrafted Extra Large Product,cama_mesa_banho,50,379,3,1900,50,22,36,162.61
28e9b64b256f8081ceba628dac2ccca7,Tasty Sports Accessory,esporte_lazer,49,1689,3,7700,32,45,32,51.95
8edf8f0889f2cf40d743f3b983aebd3b,Awesome Large Product,automotivo,56,294,1,1700,30,10,60,34.45
2ca29ce3a9c64e55103356a459e97cf4,Incredible Sports Accessory,esporte_lazer,46,1322,2,400,26,16,21,143.15
dc2410804cf782c5d87dbcd201b74e9b,Tasty USB Adapter,informatica_acessorios,44,292,1,1000,36,9,20,160.38
56c1cf251f11ba5c5f1dd029fa148363,Tasty Kids Toy Set,brinquedos,44,216,2,400,45,15,35,347.82
3eee0fd6b877331481b1ca94b2c77319,Practical Large Product,automotivo,55,257,3,2400,35,15,35,255.51
dc93254d4d00a9ff3b05490e585e5376,Practical Kids Toy Set,brinquedos,50,593,2,700,30,10,20,340.30
81f2db696217a6ca38f7addba4245fd7,Ergonomic Large Product,papelaria,47,81,2,450,20,30,20,62.41
d839c79a48d4a34a404b96085446aaa7,Practical Kids Toy Set,brinquedos,31,398,2,1000,23,31,27,380.64
7762d533895097b6e2f2b64ef66b2ec9,Plastic Kitchen Tool,utilidades_domesticas,50,1062,1,7300,50,25,50,157.00
68935616eb789144ba60861fa5a60e3e,Practical Extra Large Product,pet_shop,56,239,1,17700,50,30,40,378.03
7384fb8f06ad25539cdc1f9f56d02947,Handcrafted Standard Product,fashion_bolsas_e_acessorios,58,391,4,300,25,25,12,321.43
5c86703f3b01f9df579c3a6232bb908b,Handmade Electronic Device,eletronicos,41,408,1,200,22,11,16,337.79
b887a231bf9304318f9c3c899a130305,Generic Extra Large Product,moveis_decoracao,52,799,1,1800,80,6,58,394.38
47cd48073d67f91f09cb5ef9496c920b,Ergonomic Extra Large Product,cama_mesa_banho,52,248,1,2584,68,17,49,101.68
76acdd98759c649f3b6ecd0dc8576c8e,Handmade Sports Accessory,esporte_lazer,58,402,1,650,16,7,13,299.18
3fda5d7d8639fc5c850231af6fb34b36,Licensed Sports Accessory,esporte_lazer,49,1841,5,3100,50,39,12,322.78
f48b3c028081f637a45e3374cf0061ec,Ergonomic Standard Product,fashion_bolsas_e_acessorios,34,534,5,400,21,12,11,247.39
e932008cf0ea7c93a077dd8d7e5f49eb,Handmade Extra Large Product,climatizacao,60,3270,4,7350,105,10,40,177.25
fcf39794919367e915d2656291f99564,Tasty USB Adapter,informatica_acessorios,57,150,1,100,40,2,24,36.16
48633254f8b7b802b1ca8c4f4dcf3e33,Gorgeous Standard Product,artes,53,638,10,200,25,5,33,20.95
8015f5d7a88ec30688c99aa9486561f7,silver Phone Case,telefonia,51,44,1,100,20,20,20,265.51
2484041040e0c40b2a21ba32219d5537,Sleek USB Adapter,informatica_acessorios,60,508,2,500,37,6,12,194.78
5dd661de5faff6a71b571602a8090e93,Handcrafted Standard Product,construcao_ferramentas_construcao,50,1007,2,400,37,4,16,338.95
bbff7e0ea95dd990ce461d8104ee9173,Refined Extra Large Product,eletrodomesticos_2,57,1933,4,15300,75,22,44,358.37
1ba7af3234371545d85021375fbe3739,Sleek Standard Product,pet_shop,49,1321,1,125,16,11,16,335.11
2f02a124a827f65bfcc0baf443dad405,Handcrafted Sports Accessory,esporte_lazer,40,1686,1,3650,34,12,27,401.65
386a4f2070eb63feb31e2147c0aecfae,Tasty Sports Accessory,esporte_lazer,57,1812,1,150,19,7,16,298.99
543fd1c1fba9cfa6e424473dd4d830f0,Tasty Skin Care Set,beleza_saude,59,1278,1,550,27,10,22,312.26
78eacca1151432fda7271e7e53e49720,Gorgeous Standard Product,artes_e_artesanato,42,489,1,200,16,6,11,202.76
04565ebccdd3c4acc43789823458d6a8,Sleek Large Product,automotivo,42,334,1,400,35,15,25,54.73
f275eaf9343b3ca6f1fa80dc6e300385,Licensed Sports Accessory,esporte_lazer,42,160,2,150,25,11,11,376.60
44b63b148b673cb9a06672f06683b9b4,Refined Extra Large Product,cama_mesa_banho,40,384,1,2555,55,17,48,256.32
b9a4c42463488180d477e980b5bca0d7,Ergonomic Large Product,cama_mesa_banho,57,475,1,1850,48,8,39,393.92
7fd93eccaf2d461cb6bc4bbd1aa91f1a,Fantastic Standard Product,relogios_presentes,45,1527,2,600,21,16,20,382.12
e3b71bff5fb99ff546aec54b38aa760f,Refined Kids Toy Set,brinquedos,27,163,1,233,16,16,17,308.29
09481a6dfe9eb590dc8b265b54dc4c97,Unbranded USB Adapter,informatica_acessorios,60,240,1,2533,33,30,23,372.91
fc5043902812d122c4e80113ff924c1b,Awesome Extra Large Product,papelaria,57,254,7,5500,35,60,40,48.85
e65f24b5001e750649f5fed3a88b9f4a,Sleek Kids Toy Set,brinquedos,27,341,2,1250,41,14,19,128.90
cf492edce9b45b948fae7ca5cfb4c24c,Licensed Standard Product,climatizacao,53,1191,1,200,20,11,11,346.77
9a49f1f9ee9f59e57eaa5e872bce5ef4,Rustic Kids Toy Set,brinquedos,59,484,1,800,34,5,34,294.57
08fa0d50b027a64e8600e9c04759c825,Gorgeous Sports Accessory,esporte_lazer,58,231,2,700,40,25,30,241.15
ea413ac4e120d19ac3473fb659db1c9a,Awesome Large Product,moveis_decoracao,60,2260,3,3000,69,11,11,482.92
fe9c4b2cf9c3adbaf3644880fb72254d,Incredible Extra Large Product,moveis_decoracao,44,621,1,14000,32,100,32,488.94
8d7824fad74013f01b11d646e9b94729,Practical Sports Accessory,esporte_lazer,52,458,1,1950,20,35,15,422.45
0424d4d1508370eb771126734ec9740e,Licensed Extra Large Product,cama_mesa_banho,55,247,1,2100,36,21,36,299.05
f44a1931c29511b4e200e4c044c83cca,Handmade Compact Product,dvds_blu_ray,40,1095,1,200,20,2,14,223.40
e6c281e2c53db0da44ecb84c5451d25e,Refined USB Adapter,informatica_acessorios,54,897,5,175,17,8,13,212.64
f10384f43083c71548cfe45cb5f21943,Practical Standard Product,automotivo,60,99,5,300,16,10,16,407.39
8e2de8820f8133bf82200eea7d9a5b8f,Gorgeous Musical Instrument,instrumentos_musicais,40,767,2,450,17,5,17,189.43
8a8d870b168dfa470a5f28efab92145d,Soft Kitchen Tool,utilidades_domesticas,60,1285,3,2650,26,20,20,370.52
cfa14c9ef22bd6c41e20df06de9dfa76,Rubber Kitchen Tool,utilidades_domesticas,60,217,2,9950,61,31,31,65.05
b80497f4acd663733b0931af466827fc,Sleek Kids Toy Set,brinquedos,34,212,1,108,18,11,16,205.46
8fd0367b363b1c5cdce93b1f60116f88,Sleek Extra Large Product,cama_mesa_banho,36,234,1,4925,42,26,32,401.45
626fcce994b573d0bd54d6447d5badd3,Handmade Standard Product,,,,,300,18,6,11,267.82
00ba6d766f0b1d7b78a5ce3e1e033263,Soft Kitchen Tool,utilidades_domesticas,52,418,1,7850,28,62,28,467.88
de916cab431520b8d1980c24bf4dd473,Awesome Kids Toy Set,brinquedos,52,20,1,2950,25,30,20,444.92
801a695ff5c0c14970a71a4ceb70989e,Awesome Standard Product,casa_construcao,52,1132,2,350,18,15,16,446.25
b2a90ba22313bc64caf4664c557a7703,Sleek Extra Large Product,ferramentas_jardim,57,783,4,1275,45,16,45,76.30
20415eb4f2c37838abe474b4d601da86,Concrete Kitchen Tool,utilidades_domesticas,51,101,5,7000,45,19,45,340.20
02f5620577c231921c3b01678005d2ba,Unbranded Standard Product,papelaria,60,574,5,500,21,7,15,403.51
56e841b3011bbc87265ef5c05544e7c1,Awesome Electronic Device,eletronicos,52,209,1,200,22,6,16,214.08
3a50509ecc44f58f235ec751ad7fe8e3,Small Large Product,moveis_decoracao,58,330,1,600,50,20,20,297.37
016becd5c493d3b3872aaa7294accf52,Handmade Sports Accessory,esporte_lazer,38,1662,1,1071,17,21,15,271.57
641a45900528e8324c4848dda4e0a3fa,Cotton Kitchen Tool,utilidades_domesticas,55,303,1,250,30,30,30,450.88
4efd35570dbaaa27e216bd8bf3ed4cf3,Extra Large Wooden Office Furniture,moveis_escritorio,26,1148,1,15925,44,57,27,496.04
5bccc8fe44471df6c7b7e08176837d2f,Fantastic Sports Accessory,esporte_lazer,44,87,3,150,20,20,20,211.97
b3a3a5bfa5a1ee872afa9c86b8a0d0fa,Incredible Skin Care Set,beleza_saude,46,583,1,1050,19,8,12,494.13
652683d85a89f3b134e44989a601bc58,Small Technical Book,livros_tecnicos,30,246,1,1100,28,3,21,256.24
19501e8fc293f90acb1b233f4c02e1ec,Licensed Standard Product,cama_mesa_banho,50,327,1,1350,22,9,33,461.07
d0807c73a4a44baf809ff7bee3ea5c97,Generic Large Product,cama_mesa_banho,58,723,1,1350,33,10,29,455.53
af1190b9fff9a3c0ea7bc29ef8dfd8c1,Rustic Kids Toy Set,brinquedos,29,351,1,363,17,14,16,110.30
f087c706a59c175468a1a05c5d2305e5,Rustic Large Product,moveis_decoracao,41,143,3,1300,40,12,40,195.43
3a239046c442012dbbd86a4823bfe490,Metal Kitchen Tool,utilidades_domesticas,48,184,1,300,17,10,11,126.60
ce098d2a36ef6a9b6658f0ffd3e37ae4,Unbranded Compact Product,relogios_presentes,60,193,3,200,16,2,11,428.19
1b28754d4c3737f9655d4a27c118bcd5,Handcrafted Extra Large Product,automotivo,43,671,2,2800,30,30,30,345.89
cbed65dd852bda2f669945e36b28c580,Rustic Compact Product,ferramentas_jardim,59,146,1,150,16,2,11,299.12
847ae12131fb2ab1eadf2a377dc1e620,Sleek Extra Large Product,moveis_decoracao,39,1202,1,19425,70,67,26,439.97
2caf3d5ea53377d4de079fdaf4ef13e7,Handmade USB Adapter,informatica_acessorios,50,377,2,600,32,12,12,96.37
eba9c1e37886a1be0cb4bbb39321e914,ivory Phone Case,telefonia,28,411,2,100,19,3,11,57.16
75b44a10da90b5dbfcfb773c62a492c5,Fantastic Sports Accessory,esporte_lazer,52,3245,6,1600,21,26,24,233.78
8c464efd8ef90612cb673a5ce7046e8c,Fantastic Standard Product,papelaria,59,175,2,400,20,20,20,324.95
715c4b03fc180db258f11f6808749674,Rustic Skin Care Set,beleza_saude,51,652,3,250,16,25,15,67.45
faa36d27544b2b05c79f3d8c801d5dbd,Generic Fresh Perfume 30ml,perfumaria,59,661,2,600,43,16,27,451.54
36c2fb4fa746273709c373f6d6ec6796,Handcrafted Extra Large Product,cama_mesa_banho,55,1714,1,6038,68,17,47,264.33
095fc85516c1210e6dbed95ed8041ee0,Intelligent Large Product,moveis_decoracao,19,229,1,1050,21,28,21,74.14
362917ef32b7ab0660f1d2b1111396ac,Generic Compact Product,alimentos_bebidas,55,965,1,900,16,2,11,151.48
cf06cedeb188baaa6ce7d01348cb19e9,olive Casual Shoes,fashion_calcados,54,404,4,850,22,12,33,127.84
7ae6a30460946f90c6365ff9c6c36fcf,Gorgeous Large Product,automotivo,57,679,5,5400,78,4,47,12.91
54f757fd2efc9fdaddaa3234ea537a2a,Generic Kids Toy Set,brinquedos,55,1201,3,500,16,30,16,118.36
38678a5e13a692f0688857023bc46db6,Generic Sports Accessory,esporte_lazer,56,1062,4,150,17,7,12,299.07
67d3f6027e457def88e26057b5a92836,Awesome Extra Large Product,moveis_decoracao,63,157,3,14700,84,8,84,410.25
eb9a3adbcce4a03f2ea0394ec01a58ad,Practical Musical Instrument,instrumentos_musicais,34,188,1,50,16,7,11,16.51
373a617610cfa1c7e1998fb1bfcdd51b,Awesome Large Product,consoles_games,59,224,3,155,60,16,11,430.09
a57ac492e4e2cbad73b694cce2ba4b7f,Refined Standard Product,fashion_bolsas_e_acessorios,56,636,2,200,16,9,11,488.72
81d7eb906ca211cac7d603e93fa5eece,tan Phone Case,telefonia,47,1349,1,100,19,4,11,61.19
77a399638eca91f6fa1a508a30e01565,Awesome Extra Large Product,automotivo,59,592,1,600,30,30,30,455.75
e7f79c79a485447b88964a9d0b86fe45,Intelligent Woody Perfume 30ml,perfumaria,45,971,2,67,16,12,14,300.64
ea4c8ff9e3eed211078ef05358887149,Awesome Sports Accessory,esporte_lazer,54,161,1,1300,22,5,15,193.64
66f8d8bf340c88f30f30b10a7bd2bd15,Handcrafted Standard Product,pet_shop,59,563,4,300,27,9,26,384.53
24bc22853c82023ea47f960c910aff6a,Soft Baby Care Item,bebes,13,850,1,300,60,3,24,34.98
47df1cc931d0e258285911e6be6d894c,Generic USB Adapter,informatica_acessorios,60,1844,4,6250,30,30,20,209.45
d1040cea3114b6e9f7e2170dc39af1db,Intelligent Woody Perfume 30ml,perfumaria,42,367,2,250,21,4,15,314.63
862f21f0a089e3a09528412f6ec63428,Intelligent Large Product,moveis_decoracao,61,290,4,1400,35,13,35,418.69
b883409932bf862f43008f116a06cda5,Handcrafted Extra Large Product,construcao_ferramentas_construcao,51,3436,1,15650,32,34,32,128.35
bd8c43f5716739d47046ab8591aab1bd,Ergonomic Standard Product,papelaria,48,111,2,200,24,7,14,122.98
e073574bfbfbdfbe59454d8474cad673,Awesome Extra Large Product,papelaria,50,226,2,5850,60,20,29,379.87
d03a3e22b08287c1c29aa67a79f3b2ff,Tasty Sports Accessory,esporte_lazer,54,1099,8,5400,85,15,22,275.65
937a43407f2cf75f612cef2795160860,Granite Kitchen Tool,utilidades_domesticas,50,401,1,16500,38,65,45,463.25
3eac3be4413c51ec917d2108ab24e69c,Unbranded Extra Large Product,,,,,8750,36,27,54,238.03
679c97b6819e657c506237438cacf60f,Fantastic Standard Product,relogios_presentes,53,566,2,250,16,11,11,320.93
f34707f5f83dbd799b36e79242802784,purple Phone Case,telefonia,53,463,2,150,17,8,14,240.76
2d9ff06c8870a518f5f6909774e140fb,Granite Kitchen Tool,utilidades_domesticas,44,543,3,950,25,10,36,145.54
3b30fb3ac17cda9e7e5b5112c692f665,Handmade Large Product,cool_stuff,54,1704,1,2400,62,7,35,233.57
0135900191d4383219257d6fde585ccf,Generic Extra Large Product,pet_shop,44,348,1,14475,70,28,48,179.85
